FID IID thr_wing
8M71359 8M71359 80.97
8M71360 8M71360 78.71
8M71360 8M71360 78.97
8M71361 8M71361 81.85
8M71361 8M71361 82.71
8M71361 8M71361 82.03
8M71362 8M71362 79.71
8M71362 8M71362 77.35
8M71363 8M71363 77.97
8M71363 8M71363 76.86
8M71363 8M71363 78.05
8M71363 8M71363 78.73
8M71363 8M71363 78.03
8M71363 8M71363 78.23
8M71363 8M71363 77.92
8M71364 8M71364 82.71
8M71365 8M71365 80.85
8M71366 8M71366 82.97
8M71367 8M71367 80.85
8M71367 8M71367 81.71
8M71367 8M71367 80.05
8M71368 8M71368 80.97
8M71369 8M71369 80.97
8M71370 8M71370 81.71
8M71371 8M71371 78.97
8M71372 8M71372 81.85
8M71372 8M71372 84.71
8M71372 8M71372 83.03
8M71373 8M71373 82.97
8M71374 8M71374 79.71
8M71374 8M71374 NA
8M71374 8M71374 79.73
8M71375 8M71375 77.97
8M71376 8M71376 77.85
8M71377 8M71377 81.29
8M71377 8M71377 80.71
8M71378 8M71378 83.71
8M71378 8M71378 83.71
8M71379 8M71379 81.97
8M71380 8M71380 80.97
8M71380 8M71380 79.35
8M71380 8M71380 81.73
8M71381 8M71381 79.71
8M71382 8M71382 81.29
8M71383 8M71383 81.71
8M71384 8M71384 78.29
8M71384 8M71384 NA
8M71384 8M71384 78.97
8M71384 8M71384 77.05
8M71384 8M71384 79.05
8M71385 8M71385 81.97
8M71386 8M71386 77.29
8M71387 8M71387 79.29
8M71388 8M71388 79.97
8M71389 8M71389 78.29
8M71389 8M71389 80.71
8M71390 8M71390 82.71
8M71391 8M71391 79.71
8M71391 8M71391 79.35
8M71392 8M71392 80.97
8M71393 8M71393 79.71
8M71394 8M71394 78.97
8M71395 8M71395 78.71
8M71396 8M71396 80.35
8M71396 8M71396 81.35
8M71397 8M71397 80.71
8M71398 8M71398 78.29
8M71398 8M71398 77.35
8M71399 8M71399 82.71
8M71400 8M71400 82.35
8M71407 8M71407 76.62
8M71411 8M71411 NA
8M71414 8M71414 78.43
8M71430 8M71430 83.05
8M71434 8M71434 79.29
8M71435 8M71435 83.29
8M71436 8M71436 84.71
8M71437 8M71437 80.71
8M71438 8M71438 82.29
8M71439 8M71439 82.71
8M71440 8M71440 76.35
8M71441 8M71441 82.29
8M71442 8M71442 79.35
8M71442 8M71442 81.71
8M71443 8M71443 80.35
8M71444 8M71444 79.71
8M71445 8M71445 79.71
8M71446 8M71446 80.71
8M71446 8M71446 NA
8M71447 8M71447 80.35
8M71447 8M71447 80.97
8M71447 8M71447 81.73
8M71447 8M71447 81.86
8M71447 8M71447 81.03
8M71448 8M71448 79.35
8M71448 8M71448 81.97
8M71449 8M71449 76.35
8M71450 8M71450 81.71
8M71450 8M71450 NA
8M71451 8M71451 80.71
8M71451 8M71451 NA
8M71451 8M71451 83
8M71451 8M71451 85.73
8M71451 8M71451 83.86
8M71451 8M71451 86.92
8M71452 8M71452 81.35
8M71452 8M71452 83
8M71453 8M71453 78
8M71453 8M71453 78.86
8M71453 8M71453 79.47
8M71453 8M71453 80.92
8M71454 8M71454 82.29
8M71454 8M71454 82
8M71455 8M71455 78.71
8M71456 8M71456 79.29
8M71457 8M71457 83.71
8M71457 8M71457 83.97
8M71458 8M71458 79.71
8M71459 8M71459 85.29
8M71460 8M71460 83.71
8M71460 8M71460 82.97
8M71460 8M71460 83.05
8M71461 8M71461 80
8M71461 8M71461 81
8M71461 8M71461 80.86
8M71461 8M71461 81.47
8M71461 8M71461 82.05
8M71462 8M71462 86.29
8M71463 8M71463 NA
8M71463 8M71463 70.35
8M71463 8M71463 71
8M71464 8M71464 82
8M71465 8M71465 78.29
8M71466 8M71466 82.71
8M71466 8M71466 NA
8M71467 8M71467 82.29
8M71468 8M71468 82
8M71469 8M71469 82.29
8M71470 8M71470 82.71
8M71471 8M71471 79.71
8M71472 8M71472 82.71
8M71473 8M71473 75
8M71474 8M71474 83.71
8M71475 8M71475 72
8M71476 8M71476 81
8M71476 8M71476 NA
8M71477 8M71477 80.71
8M71478 8M71478 81
8M71479 8M71479 83.71
8M71479 8M71479 82.97
8M71479 8M71479 NA
8M71479 8M71479 82.86
8M71480 8M71480 78.71
8M71480 8M71480 77
8M71481 8M71481 81
8M71482 8M71482 81.71
8M71483 8M71483 78.71
8M71484 8M71484 79.43
8M71484 8M71484 79.97
8M71485 8M71485 81.71
8M71485 8M71485 81
8M71485 8M71485 82.47
8M71485 8M71485 81.86
8M71485 8M71485 82.23
8M71486 8M71486 80.43
8M71486 8M71486 81
8M71487 8M71487 80.71
8M71488 8M71488 84.43
8M71489 8M71489 79
8M71489 8M71489 81.97
8M71490 8M71490 81.71
8M71490 8M71490 80.71
8M71491 8M71491 78.43
8M71492 8M71492 76
8M71492 8M71492 NA
8M71492 8M71492 78.71
8M71493 8M71493 84.71
8M71493 8M71493 83.71
8M71493 8M71493 NA
8M71493 8M71493 82.86
8M71493 8M71493 83.5
8M71494 8M71494 82.71
8M71494 8M71494 81
8M71495 8M71495 78.43
8M71496 8M71496 78
8M71497 8M71497 78.43
8M71498 8M71498 81.71
8M71499 8M71499 82
8M71501 8M71501 79.86
8M71501 8M71501 80.71
8M71501 8M71501 80.43
8M71501 8M71501 79.62
8M71502 8M71502 78.86
8M71502 8M71502 79.43
8M71502 8M71502 78.62
8M71502 8M71502 NA
8M71503 8M71503 78.86
8M71503 8M71503 77.43
8M71504 8M71504 79.86
8M71504 8M71504 77.31
8M71505 8M71505 81.86
8M71505 8M71505 81.71
8M71506 8M71506 82.71
8M71506 8M71506 81.86
8M71506 8M71506 NA
8M71506 8M71506 81.43
8M71506 8M71506 82.31
8M71506 8M71506 82.86
8M71506 8M71506 84.23
8M71507 8M71507 76.71
8M71507 8M71507 77.86
8M71507 8M71507 79.31
8M71507 8M71507 77.31
8M71507 8M71507 77.71
8M71507 8M71507 79.86
8M71507 8M71507 79.09
8M71507 8M71507 81.43
8M71507 8M71507 81.31
8M71511 8M71511 80.86
8M71511 8M71511 80.71
8M71512 8M71512 80.71
8M71512 8M71512 80.86
8M71512 8M71512 NA
8M71513 8M71513 80.86
8M71513 8M71513 81.71
8M71513 8M71513 NA
8M71514 8M71514 83.71
8M71514 8M71514 83.86
8M71514 8M71514 NA
8M71520 8M71520 78.43
8M71520 8M71520 78.05
8M71520 8M71520 77.62
8M71521 8M71521 77.86
8M71530 8M71530 81.71
8M71531 8M71531 83.71
8M71532 8M71532 81.71
8M71552 8M71552 77.86
8M71552 8M71552 79.18
8M71552 8M71552 80
8M71585 8M71585 77.05
8M71587 8M71587 76.86
8M71596 8M71596 78.86
8M71672 8M71672 82.03
8M71673 8M71673 84.97
8M71674 8M71674 77.97
8M71674 8M71674 77
8M71700 8M71700 78.97
8M71705 8M71705 80.73
8M71735 8M71735 NA
8M71750 8M71750 83.07
8M71765 8M71765 78.07
8M71801 8M71801 83.29
8M71802 8M71802 79.29
8M71803 8M71803 83.29
8M71804 8M71804 81.29
8M71805 8M71805 79.29
8M71806 8M71806 81.29
8M71807 8M71807 81.29
8M71808 8M71808 82.29
8M71809 8M71809 82.29
8M71810 8M71810 81.71
8M71811 8M71811 75.35
8M71819 8M71819 78.03
8M71819 8M71819 79.09
8M71819 8M71819 78.03
8M71823 8M71823 80.05
8M71823 8M71823 NA
8M71823 8M71823 82
8M71826 8M71826 83.03
8M71828 8M71828 80.05
8M71828 8M71828 80.23
8M71831 8M71831 76.09
8M71834 8M71834 80.35
8M71835 8M71835 82
8M71835 8M71835 82.92
8M71864 8M71864 80.43
8M71865 8M71865 NA
8M71866 8M71866 81.43
8M71866 8M71866 84.71
8M71866 8M71866 83
8M71866 8M71866 83.73
8M71867 8M71867 79.43
8M71867 8M71867 79.43
8M71867 8M71867 79.05
8M71867 8M71867 79
8M71872 8M71872 79.43
8M71872 8M71872 77.62
8M71872 8M71872 78.43
8M71872 8M71872 78.05
8M71872 8M71872 78
8M71872 8M71872 NA
8M71873 8M71873 82.43
8M71873 8M71873 82.62
8M71873 8M71873 82
8M71873 8M71873 81.09
8M71873 8M71873 85.03
8M71881 8M71881 NA
8M71881 8M71881 81.73
8M71881 8M71881 82.23
8M71901 8M71901 82.71
8M71902 8M71902 81.29
8M71903 8M71903 80.29
8M71904 8M71904 84.71
8M71905 8M71905 82.29
8M71906 8M71906 84.71
8M71906 8M71906 83.71
8M71906 8M71906 84.09
8M71907 8M71907 85.71
8M71908 8M71908 82.29
8M71908 8M71908 79.71
8M71908 8M71908 81.09
8M71909 8M71909 78.29
8M71910 8M71910 83.71
8M71910 8M71910 81.71
8M71911 8M71911 82.29
8M71912 8M71912 83.71
8M71913 8M71913 85.29
8M71914 8M71914 81.29
8M71915 8M71915 80.29
8M71916 8M71916 82.71
8M71916 8M71916 83.71
8M71916 8M71916 80.09
8M71916 8M71916 NA
8M71916 8M71916 81.09
8M71916 8M71916 83.09
8M71917 8M71917 81.71
8M71918 8M71918 84.71
8M71919 8M71919 84.71
8M71919 8M71919 82.71
8M71919 8M71919 82.09
8M71919 8M71919 83.73
8M71919 8M71919 82.73
8M71919 8M71919 82.09
8M71920 8M71920 83.71
8M71920 8M71920 82.71
8M71920 8M71920 81.09
8M71921 8M71921 78.71
8M71921 8M71921 80.71
8M71922 8M71922 79.71
8M71923 8M71923 80.71
8M71924 8M71924 84.71
8M71924 8M71924 84.71
8M71924 8M71924 83.73
8M71924 8M71924 83.09
8M71925 8M71925 82.71
8M71925 8M71925 80.71
8M71925 8M71925 81.09
8M71925 8M71925 81.09
8M71925 8M71925 82.09
8M71926 8M71926 85.71
8M71926 8M71926 84.97
8M71926 8M71926 83.09
8M71927 8M71927 84.29
8M71928 8M71928 79.71
8M71929 8M71929 83.29
8M71930 8M71930 84.71
8M71930 8M71930 85.97
8M71930 8M71930 84.09
8M71931 8M71931 80.71
8M71932 8M71932 84.71
8M71932 8M71932 83.97
8M71933 8M71933 82.29
8M71933 8M71933 82.97
8M71933 8M71933 80.09
8M71934 8M71934 81.71
8M71935 8M71935 81.29
8M71935 8M71935 80.97
8M71935 8M71935 79.09
8M71936 8M71936 85.29
8M71937 8M71937 86.71
8M71938 8M71938 83.71
8M71938 8M71938 82.71
8M71938 8M71938 83.09
8M71938 8M71938 82.09
8M71939 8M71939 82.29
8M71939 8M71939 80.09
8M71940 8M71940 77.71
8M71941 8M71941 84.71
8M71942 8M71942 81.29
8M71943 8M71943 84.71
8M71944 8M71944 83.71
8M71945 8M71945 81.71
8M71945 8M71945 82.29
8M71945 8M71945 81.09
8M71947 8M71947 78.71
8M71948 8M71948 82.29
8M71949 8M71949 80.29
8M71950 8M71950 78.71
8M71951 8M71951 79.71
8M71952 8M71952 81.71
8M71953 8M71953 77.29
8M71953 8M71953 75.09
8M71954 8M71954 79.71
8M71955 8M71955 79.71
8M71955 8M71955 79.09
8M71956 8M71956 82.71
8M71957 8M71957 79.71
8M71958 8M71958 81.29
8M71959 8M71959 85.71
8M71959 8M71959 84.09
8M71960 8M71960 81.71
8M71961 8M71961 77.71
8M71961 8M71961 76.97
8M71961 8M71961 76.09
8M71962 8M71962 79.71
8M71962 8M71962 77.09
8M71962 8M71962 78.09
8M71963 8M71963 81.71
8M71964 8M71964 81.71
8M71965 8M71965 82.71
8M71966 8M71966 82.71
8M71966 8M71966 80.97
8M71967 8M71967 82.71
8M71967 8M71967 81.97
8M71967 8M71967 81.73
8M71968 8M71968 82.29
8M71968 8M71968 81.09
8M71968 8M71968 81.09
8M71969 8M71969 85.29
8M71969 8M71969 86.97
8M71970 8M71970 83.29
8M71971 8M71971 85.29
8M71971 8M71971 83.73
8M71972 8M71972 82.29
8M71973 8M71973 80.71
8M71974 8M71974 84.29
8M71975 8M71975 84.71
8M71976 8M71976 86.29
8M71977 8M71977 81.71
8M71978 8M71978 83.29
8M71979 8M71979 81.71
8M71980 8M71980 82.29
8M71981 8M71981 80.71
8M71982 8M71982 85.29
8M71983 8M71983 81.71
8M71984 8M71984 79.71
8M71985 8M71985 80.29
8M71986 8M71986 84.29
8M71987 8M71987 82.29
8M71988 8M71988 81.29
8M71989 8M71989 82.29
8M71990 8M71990 83.71
8M71991 8M71991 82.29
8M71992 8M71992 79.29
8M71993 8M71993 80.29
8M71994 8M71994 79.29
8M71995 8M71995 81.29
8M71996 8M71996 80.29
8M71997 8M71997 80.29
8M71998 8M71998 76.29
8M71999 8M71999 82.29
8M72000 8M72000 82.29
8M72001 8M72001 76.85
8M72001 8M72001 NA
8M72002 8M72002 76.97
8M72009 8M72009 82.31
8M72013 8M72013 77.85
8M72014 8M72014 79.85
8M72016 8M72016 79.07
8M72017 8M72017 81.07
8M72018 8M72018 78.07
8M72018 8M72018 77
8M72019 8M72019 77.07
8M72021 8M72021 82.71
8M72036 8M72036 77.07
8M72036 8M72036 77.03
8M72037 8M72037 NA
8M72087 8M72087 80.43
8M72087 8M72087 81.09
8M72087 8M72087 79.09
8M72087 8M72087 80.09
8M72087 8M72087 NA
8M72087 8M72087 81.43
8M72112 8M72112 75.09
8M72113 8M72113 78
8M72120 8M72120 76.07
8M72136 8M72136 76.07
8M72168 8M72168 80.92
8M72179 8M72179 80.71
8M72179 8M72179 79
8M72199 8M72199 76
8M72210 8M72210 82.97
8M72218 8M72218 76.85
8M72224 8M72224 79
8M72236 8M72236 81.71
8M72236 8M72236 80
8M72243 8M72243 75.97
8M72245 8M72245 75.97
8M72259 8M72259 81.03
8M72263 8M72263 79.71
8M72263 8M72263 79
8M72265 8M72265 83.85
8M72269 8M72269 81.71
8M72272 8M72272 77
8M72292 8M72292 79.06
8M72297 8M72297 79.97
8M72304 8M72304 76
8M72309 8M72309 83.43
8M72317 8M72317 80.71
8M72319 8M72319 78.85
8M72319 8M72319 80.03
8M72319 8M72319 80.43
8M72323 8M72323 78.85
8M72326 8M72326 76.85
8M72327 8M72327 77.97
8M72339 8M72339 77.06
8M72340 8M72340 76.06
8M72341 8M72341 79.06
8M72341 8M72341 80.71
8M72342 8M72342 77.06
8M72343 8M72343 74.06
8M72343 8M72343 76.29
8M72343 8M72343 76.71
8M72344 8M72344 76.06
8M72345 8M72345 76.06
8M72346 8M72346 81.06
8M72346 8M72346 82.97
8M72346 8M72346 NA
8M72347 8M72347 78.06
8M72347 8M72347 78.97
8M72348 8M72348 82.06
8M72348 8M72348 83.71
8M72348 8M72348 82.97
8M72348 8M72348 81.09
8M72349 8M72349 81.06
8M72349 8M72349 82.29
8M72349 8M72349 81.97
8M72350 8M72350 77.06
8M72350 8M72350 78.97
8M72350 8M72350 78.09
8M72350 8M72350 77.09
8M72350 8M72350 78.09
8M72351 8M72351 76.06
8M72351 8M72351 78.97
8M72352 8M72352 74.06
8M72352 8M72352 78.71
8M72353 8M72353 78.06
8M72353 8M72353 81.29
8M72353 8M72353 80.97
8M72354 8M72354 76.06
8M72355 8M72355 77.06
8M72355 8M72355 78.97
8M72355 8M72355 77.09
8M72355 8M72355 77.09
8M72355 8M72355 79.09
8M72356 8M72356 75.06
8M72357 8M72357 77.06
8M72357 8M72357 80.71
8M72358 8M72358 78.06
8M72358 8M72358 79.71
8M72358 8M72358 NA
8M72359 8M72359 78.29
8M72359 8M72359 78.71
8M72360 8M72360 81.29
8M72361 8M72361 80.29
8M72362 8M72362 82.29
8M72363 8M72363 82.71
8M72364 8M72364 81.29
8M72365 8M72365 83.71
8M72366 8M72366 77.71
8M72367 8M72367 80.29
8M72368 8M72368 78.71
8M72369 8M72369 82.29
8M72370 8M72370 79.71
8M72371 8M72371 81.71
8M72372 8M72372 80.71
8M72373 8M72373 78.29
8M72373 8M72373 78.09
8M72373 8M72373 78.73
8M72374 8M72374 81.71
8M72375 8M72375 80.29
8M72376 8M72376 81.71
8M72377 8M72377 83.29
8M72378 8M72378 77.71
8M72378 8M72378 78.97
8M72378 8M72378 75.09
8M72378 8M72378 76.09
8M72378 8M72378 76.09
8M72379 8M72379 84.29
8M72379 8M72379 84.97
8M72380 8M72380 81.71
8M72380 8M72380 83.97
8M72381 8M72381 82.71
8M72381 8M72381 85.97
8M72381 8M72381 82.09
8M72381 8M72381 83.09
8M72382 8M72382 83.29
8M72383 8M72383 79.71
8M72383 8M72383 80.97
8M72383 8M72383 80.09
8M72383 8M72383 NA
8M72384 8M72384 82.29
8M72384 8M72384 81.97
8M72384 8M72384 80.09
8M72384 8M72384 81.09
8M72384 8M72384 NA
8M72385 8M72385 76.71
8M72386 8M72386 80.29
8M72387 8M72387 79.29
8M72388 8M72388 81.71
8M72389 8M72389 78.29
8M72390 8M72390 76.71
8M72391 8M72391 83.29
8M72392 8M72392 78.71
8M72392 8M72392 79.09
8M72392 8M72392 80.73
8M72393 8M72393 82.29
8M72394 8M72394 81.71
8M72395 8M72395 81.71
8M72396 8M72396 78.29
8M72396 8M72396 78.71
8M72397 8M72397 81.29
8M72397 8M72397 80.71
8M72398 8M72398 78.71
8M72399 8M72399 79.71
8M72400 8M72400 82.29
8M72401 8M72401 84.85
8M72401 8M72401 85.71
8M72402 8M72402 85.85
8M72403 8M72403 82.85
8M72403 8M72403 83.35
8M72404 8M72404 76.85
8M72404 8M72404 77.35
8M72405 8M72405 79.85
8M72405 8M72405 83.35
8M72405 8M72405 80.86
8M72406 8M72406 80.85
8M72406 8M72406 82.35
8M72406 8M72406 81.73
8M72406 8M72406 81.86
8M72407 8M72407 81.85
8M72407 8M72407 84.71
8M72408 8M72408 79.85
8M72408 8M72408 82.35
8M72409 8M72409 81.85
8M72409 8M72409 82.35
8M72410 8M72410 75.85
8M72410 8M72410 80.71
8M72410 8M72410 NA
8M72411 8M72411 80.85
8M72411 8M72411 82.43
8M72412 8M72412 78.85
8M72413 8M72413 82.85
8M72413 8M72413 86.43
8M72413 8M72413 84.97
8M72414 8M72414 79.85
8M72415 8M72415 77.85
8M72416 8M72416 79.85
8M72416 8M72416 81.86
8M72417 8M72417 82.85
8M72417 8M72417 83.43
8M72418 8M72418 79.85
8M72418 8M72418 80.43
8M72419 8M72419 80.85
8M72419 8M72419 81.43
8M72419 8M72419 82.97
8M72419 8M72419 82.92
8M72420 8M72420 78.85
8M72420 8M72420 79.71
8M72420 8M72420 77.71
8M72421 8M72421 77.85
8M72421 8M72421 79.71
8M72422 8M72422 76.85
8M72422 8M72422 77
8M72422 8M72422 78.86
8M72422 8M72422 77.86
8M72422 8M72422 77.47
8M72423 8M72423 79.85
8M72423 8M72423 81.29
8M72424 8M72424 77.85
8M72425 8M72425 79.85
8M72425 8M72425 80
8M72425 8M72425 79.92
8M72426 8M72426 77.85
8M72427 8M72427 80.85
8M72427 8M72427 81
8M72427 8M72427 NA
8M72428 8M72428 79.85
8M72428 8M72428 81.29
8M72429 8M72429 79.85
8M72429 8M72429 80.43
8M72429 8M72429 81.73
8M72429 8M72429 NA
8M72429 8M72429 81.92
8M72430 8M72430 78.85
8M72431 8M72431 83.85
8M72431 8M72431 85.43
8M72432 8M72432 77.85
8M72433 8M72433 77.85
8M72433 8M72433 78.35
8M72434 8M72434 79.85
8M72435 8M72435 78.85
8M72436 8M72436 82.85
8M72436 8M72436 86.71
8M72437 8M72437 78.85
8M72437 8M72437 81.29
8M72437 8M72437 78
8M72437 8M72437 80.92
8M72438 8M72438 76.85
8M72438 8M72438 79.29
8M72439 8M72439 80.85
8M72439 8M72439 84.71
8M72440 8M72440 75.85
8M72441 8M72441 84.85
8M72441 8M72441 84
8M72442 8M72442 79.85
8M72443 8M72443 78.85
8M72444 8M72444 79.85
8M72444 8M72444 81.29
8M72444 8M72444 81.03
8M72444 8M72444 81.03
8M72445 8M72445 77.85
8M72446 8M72446 80.85
8M72446 8M72446 81.71
8M72446 8M72446 81.03
8M72447 8M72447 81.85
8M72448 8M72448 78.85
8M72448 8M72448 78.71
8M72449 8M72449 81.85
8M72449 8M72449 83.35
8M72450 8M72450 75.86
8M72450 8M72450 76.06
8M72450 8M72450 NA
8M72451 8M72451 81.86
8M72451 8M72451 82.06
8M72451 8M72451 80
8M72452 8M72452 78.86
8M72452 8M72452 79.06
8M72453 8M72453 77.06
8M72453 8M72453 76.86
8M72455 8M72455 79.06
8M72455 8M72455 78.86
8M72455 8M72455 78.86
8M72456 8M72456 78.06
8M72456 8M72456 76.86
8M72456 8M72456 NA
8M72456 8M72456 NA
8M72456 8M72456 NA
8M72459 8M72459 79.06
8M72459 8M72459 77.86
8M72477 8M72477 81.06
8M72477 8M72477 81.86
8M72477 8M72477 83.07
8M72478 8M72478 76.06
8M72478 8M72478 76.86
8M72479 8M72479 76.06
8M72479 8M72479 77.71
8M72480 8M72480 85.06
8M72480 8M72480 81.06
8M72480 8M72480 87.71
8M72481 8M72481 82.06
8M72481 8M72481 81.06
8M72481 8M72481 84.71
8M72481 8M72481 82.09
8M72482 8M72482 85.06
8M72482 8M72482 82.06
8M72483 8M72483 84.06
8M72483 8M72483 80.06
8M72484 8M72484 82.06
8M72485 8M72485 79.06
8M72485 8M72485 78.06
8M72486 8M72486 80.06
8M72486 8M72486 79.06
8M72486 8M72486 80.97
8M72487 8M72487 79.06
8M72487 8M72487 77.06
8M72488 8M72488 78.06
8M72488 8M72488 78.06
8M72488 8M72488 80.97
8M72489 8M72489 84.06
8M72489 8M72489 82.06
8M72490 8M72490 78.06
8M72490 8M72490 77.06
8M72491 8M72491 78.06
8M72492 8M72492 78.06
8M72492 8M72492 78.06
8M72492 8M72492 80.71
8M72493 8M72493 81.06
8M72494 8M72494 80.06
8M72494 8M72494 82.06
8M72494 8M72494 83.71
8M72494 8M72494 81.09
8M72495 8M72495 85.06
8M72495 8M72495 82.06
8M72495 8M72495 84.71
8M72495 8M72495 83.09
8M72496 8M72496 79.06
8M72496 8M72496 79.97
8M72497 8M72497 82.06
8M72497 8M72497 81.06
8M72498 8M72498 81.71
8M72499 8M72499 78.06
8M72500 8M72500 76.06
8M72500 8M72500 77.71
8M72524 8M72524 81.86
8M72524 8M72524 81.41
8M72525 8M72525 81.03
8M72525 8M72525 78.41
8M72525 8M72525 81
8M72525 8M72525 81.86
8M72526 8M72526 84.86
8M72527 8M72527 79.03
8M72527 8M72527 79.41
8M72528 8M72528 80.86
8M72528 8M72528 81.86
8M72529 8M72529 83.03
8M72529 8M72529 84.86
8M72529 8M72529 84.86
8M72530 8M72530 78.03
8M72530 8M72530 76.41
8M72531 8M72531 83.03
8M72532 8M72532 82.86
8M72532 8M72532 83.97
8M72533 8M72533 78.03
8M72534 8M72534 81.86
8M72535 8M72535 79.86
8M72535 8M72535 80.86
8M72536 8M72536 80.86
8M72537 8M72537 82.03
8M72538 8M72538 78.86
8M72538 8M72538 79.71
8M72539 8M72539 80.03
8M72539 8M72539 79.97
8M72540 8M72540 81.03
8M72540 8M72540 79.97
8M72541 8M72541 79.86
8M72541 8M72541 79.71
8M72542 8M72542 79.03
8M72542 8M72542 NA
8M72543 8M72543 83.03
8M72544 8M72544 79.86
8M72544 8M72544 81.86
8M72545 8M72545 78.86
8M72545 8M72545 79.71
8M72545 8M72545 79.97
8M72546 8M72546 82.03
8M72547 8M72547 78.03
8M72548 8M72548 79.03
8M72549 8M72549 83.03
8M72550 8M72550 82.03
8M72551 8M72551 78.03
8M72551 8M72551 76.97
8M72552 8M72552 79.86
8M72553 8M72553 78.03
8M72554 8M72554 79.86
8M72555 8M72555 81.86
8M72556 8M72556 79.86
8M72556 8M72556 80.71
8M72557 8M72557 77.86
8M72557 8M72557 76.71
8M72557 8M72557 76.41
8M72558 8M72558 82.86
8M72559 8M72559 80.86
8M72559 8M72559 79.71
8M72560 8M72560 77.86
8M72560 8M72560 77.71
8M72561 8M72561 79.86
8M72561 8M72561 79.71
8M72562 8M72562 80.86
8M72562 8M72562 81.71
8M72562 8M72562 80.97
8M72563 8M72563 78.86
8M72564 8M72564 77.86
8M72564 8M72564 78.71
8M72565 8M72565 81.86
8M72565 8M72565 80.71
8M72565 8M72565 80.41
8M72566 8M72566 82.86
8M72566 8M72566 82.71
8M72566 8M72566 82.97
8M72567 8M72567 81.86
8M72567 8M72567 81.71
8M72568 8M72568 80.86
8M72568 8M72568 81.97
8M72569 8M72569 79.86
8M72569 8M72569 79.71
8M72570 8M72570 76.86
8M72570 8M72570 77.71
8M72570 8M72570 76.41
8M72571 8M72571 78.86
8M72571 8M72571 78.71
8M72571 8M72571 79.71
8M72572 8M72572 77.86
8M72572 8M72572 77.71
8M72572 8M72572 77.29
8M72573 8M72573 78.86
8M72573 8M72573 78.71
8M72574 8M72574 78.86
8M72574 8M72574 79.71
8M72574 8M72574 79.41
8M72575 8M72575 79.86
8M72575 8M72575 79.29
8M72575 8M72575 78.86
8M72575 8M72575 79.86
8M72576 8M72576 80.86
8M72576 8M72576 80.71
8M72576 8M72576 81.97
8M72577 8M72577 80.86
8M72577 8M72577 79.71
8M72577 8M72577 81.97
8M72577 8M72577 79.05
8M72577 8M72577 80
8M72577 8M72577 80.5
8M72578 8M72578 77.86
8M72578 8M72578 80.29
8M72579 8M72579 81.86
8M72579 8M72579 81.71
8M72580 8M72580 78.86
8M72580 8M72580 83.29
8M72580 8M72580 78.97
8M72581 8M72581 82.71
8M72581 8M72581 82.97
8M72581 8M72581 83.05
8M72582 8M72582 77.86
8M72582 8M72582 76.29
8M72583 8M72583 78.86
8M72584 8M72584 76.71
8M72584 8M72584 76.97
8M72584 8M72584 76.86
8M72584 8M72584 76.86
8M72585 8M72585 79.86
8M72585 8M72585 79.29
8M72586 8M72586 78.86
8M72586 8M72586 81.29
8M72587 8M72587 79.86
8M72587 8M72587 80.97
8M72588 8M72588 81.86
8M72589 8M72589 80.86
8M72590 8M72590 80.71
8M72591 8M72591 79.03
8M72591 8M72591 79.97
8M72592 8M72592 78.86
8M72592 8M72592 NA
8M72593 8M72593 79.86
8M72593 8M72593 79.97
8M72593 8M72593 80.05
8M72593 8M72593 NA
8M72594 8M72594 83.29
8M72594 8M72594 84.86
8M72594 8M72594 84.97
8M72594 8M72594 84.05
8M72594 8M72594 NA
8M72595 8M72595 78.86
8M72596 8M72596 79.86
8M72597 8M72597 78.71
8M72597 8M72597 78.97
8M72597 8M72597 78.05
8M72597 8M72597 79.43
8M72597 8M72597 79.73
8M72598 8M72598 79.86
8M72598 8M72598 81.97
8M72599 8M72599 79.86
8M72599 8M72599 80.29
8M72600 8M72600 82.29
8M72600 8M72600 81.86
8M72600 8M72600 82.86
8M72602 8M72602 80.41
8M72602 8M72602 81.09
8M72602 8M72602 80.41
8M72602 8M72602 78.85
8M72602 8M72602 79.86
8M72604 8M72604 NA
8M72606 8M72606 85.03
8M72609 8M72609 78.43
8M72609 8M72609 79.43
8M72609 8M72609 78.05
8M72609 8M72609 NA
8M72609 8M72609 NA
8M72610 8M72610 78.09
8M72611 8M72611 76.31
8M72611 8M72611 NA
8M72617 8M72617 77.31
8M72617 8M72617 81.18
8M72617 8M72617 80
8M72618 8M72618 75.09
8M72618 8M72618 79.85
8M72618 8M72618 NA
8M72621 8M72621 80.86
8M72621 8M72621 80.71
8M72630 8M72630 84.09
8M72631 8M72631 78.09
8M72633 8M72633 81.71
8M72638 8M72638 82.71
8M72638 8M72638 NA
8M72638 8M72638 NA
8M72640 8M72640 78.71
8M72640 8M72640 79.71
8M72640 8M72640 80.09
8M72643 8M72643 83.18
8M72643 8M72643 83
8M72643 8M72643 NA
8M72644 8M72644 80.86
8M72646 8M72646 81.31
8M72646 8M72646 83
8M72646 8M72646 83.18
8M72646 8M72646 83.18
8M72646 8M72646 83
8M72648 8M72648 82.86
8M72648 8M72648 83.71
8M72648 8M72648 82.86
8M72649 8M72649 77.86
8M72649 8M72649 78.31
8M72649 8M72649 78.43
8M72649 8M72649 79.43
8M72649 8M72649 77.62
8M72653 8M72653 78.43
8M72653 8M72653 79.62
8M72653 8M72653 NA
8M72654 8M72654 80.43
8M72654 8M72654 80.31
